"temperature","humidity","light_level","uv_level"
0.0355937809245384,0.0137706623070631,0.00499017106510237,0.163817994577868
0.0337488036049122,0.0144494555156173,0.00207612442379762,0.163888188266884
0.0364252546489553,0.0134404320722579,0.00777005819312019,0.167490131900154
0.0348566568639386,0.013600192800964,0.00302669647815624,0.16939379941871
0.0351615091179067,0.01429190063699,0.0032,0.163011779557214
0.0335401239449438,0.0149853911072563,0.00195386248926857,0.163882327299118
0.0340818967529836,0.014579644075897,0.00220994475138122,0.163888188266884
0.0353697838829874,0.0142826274303992,0.00219350106651586,0.162705576852994
0.034169319914358,0.014417668910921,0.00217391304347826,0.163011779557214
0.0349376971901659,0.0139643465347529,0.00232373495712629,0.168476467272107
0.034782052760436,0.0138950115220753,0.0038877268811612,0.16363831685885
0.0340943533954737,0.0147969050793336,0.00378548848132637,0.163888188266884
0.0361626756983006,0.0134643344067762,0.00174535450793183,0.160813089559475
0.0348721968856338,0.0140921445876582,0.00858339131254047,0.166574883905635
0.0340197151052978,0.0143765514994671,0.00192000012288001,0.162144668067164
0.0340559118475716,0.014962713183552,0.00252784132906745,0.162275056475293
0.0362835091813606,0.013038010232752,0.00763441817237361,0.167490131900154
0.0351482606356001,0.0140333032739977,0.00352941217993084,0.166574883905635
0.0365394509143632,0.0129876252607753,0.00759025287143323,0.16841549314751
0.0335182984770961,0.0155851288570661,0.00763441817237361,0.159597915395868
0.0355529406079695,0.014278769535527,0.00510340658468025,0.162681485040187
0.036510834772773,0.0127364814349226,0.00754659041718788,0.16841549314751
0.0350120928870355,0.0142947931834477,0.00206598404320047,0.164752969136281
0.0339127861806128,0.0143141666226587,0.00469235402644661,0.166777242265939
0.0343202463370001,0.0149079819720756,0.00805633038733493,0.166574883905635
0.0371457976668538,0.0131092277816757,0.00868672387200897,0.168246081910255
0.0348569004558422,0.0135002968520868,0.00382834416566511,0.164599420237288
0.0336270996761038,0.0150293515721528,0.00283018894624424,0.163011779557214
0.0340075881329598,0.0146319099688954,0.00240596178514706,0.165367750997588
0.0341068191468861,0.0145424402941936,0.00198019801980198,0.163888188266884
0.0336385504701213,0.0145854711425519,0.00466703955601694,0.164213510893925
0.0337610293062615,0.0145666827045843,0.00250521899747649,0.163011779557214
0.0359149751030394,0.0133385214462779,0.00400839900508058,0.163742648246199
0.0355189779969183,0.0138411114140321,0.00488934215582912,0.166380603480321
0.0337000119298042,0.0144701947992094,0.00252631600221608,0.164774044528867
0.0349770618109805,0.0140737449218888,0.00272170060765071,0.164653323825127
0.0348240194396672,0.0136737662816907,0.0024489808718954,0.164081578065502
0.0358097186143931,0.0131031803384158,0.00683855644274459,0.166574883905635
0.0350497827515207,0.0137681765058694,0.00607324170110374,0.163901318431368
0.0332028921868212,0.0158640308224438,0.00179042506934528,0.162816144728632
0.0341068191468861,0.014638262192355,0.0029126216420021,0.163888188266884
0.0340445581986616,0.0145343767077893,0.00283687943262411,0.164774044528867
0.0371509390642867,0.0124580506290194,0.00347826086956522,0.166574883905635
0.0337259639182069,0.0155721853495118,0.00197936811641258,0.159429294932864
0.0336028505970218,0.0153460896168665,0.00852760406367595,0.15794402369034
0.0349263277589587,0.0145060775771275,0.00448646385415493,0.162656325598874
0.0354977613030419,0.0138711325828929,0.00872248984995343,0.168716680453077
0.03316638919086,0.0156056748192934,0.00134423334127941,0.160128727880464
0.0339701375314988,0.0146562687279634,0.00574162569538264,0.163888188266884
0.0358234705348372,0.0133487217397549,0.00605017231796796,0.166574883905635
0.0351022792562998,0.0136823640614237,0.00216094517398383,0.161732106074666
0.0332543675867724,0.0150074011261543,0.00282090037107299,0.164293417279525
0.0361148640474,0.0129045112622832,0.00669889087090456,0.170297233385206
0.0358676178473046,0.0138546351778358,0.00151490551907502,0.162789991353603
0.0337122023001836,0.014943675791574,0.00226415077251692,0.163011779557214
0.0344361162077779,0.0145667834241137,0.00486479274915335,0.164466339055004
0.034131801316054,0.0146808924514521,0.00230769248520711,0.164774044528867
0.0328706802833235,0.0156811012071888,0.00367993069235625,0.16534370565788
0.034683047543754,0.0140341933239352,0.00407478733713767,0.166094328543587
0.0353481295890709,0.0137607419792075,0.007503432570435,0.163888188266884
0.0342823957498057,0.014052862371325,0.00676800528815799,0.162144668067164
0.0348865728240232,0.0142532798308816,0.00356962804245446,0.164971959924738
0.0337122023001836,0.0149385658946864,0.00380952380952381,0.163011779557214
0.0330978275290245,0.0154250821594031,0.00365892109525305,0.163715014805089
