"temperature","humidity","light_level","uv_level"
0.529007672217353,0.330574587428018,0.451441189042855,0.307029233047688
0.259788086142475,0.453549710897188,0.0915852792497713,0.30845465041637
0.650336541433485,0.270747671974739,0.794729727186167,0.381599018348098
0.421446331289477,0.299691089632085,0.208971516860555,0.420256635338788
0.465930454077464,0.425005921112332,0.230372786023325,0.290657492091474
0.22933749410467,0.550643707600134,0.0764871407850716,0.308335632234424
0.308393127784035,0.47713561905436,0.108110764823277,0.30845465041637
0.496321963744489,0.423325919440119,0.106080132542482,0.284439459401476
0.321149938975266,0.447791017987585,0.103661205627817,0.290657492091474
0.433271757461497,0.365663833333875,0.122162728657186,0.401628448204758
0.410560080466345,0.353102597250021,0.315300247032877,0.303380532643939
0.310210804402273,0.516496205439083,0.302674816860669,0.30845465041637
0.612020950420398,0.27507799305271,0.0507384694153303,0.246008878305016
0.423713935429587,0.388816659757439,0.895168315060926,0.363013153916036
0.299319565050584,0.440341888139861,0.0723054737891557,0.273049131627354
0.304601403406289,0.546535209706485,0.147367844844537,0.275696918119664
0.629653004726617,0.197841999413063,0.777979527522837,0.381599018348098
0.463997231980487,0.378156538646474,0.271051928912013,0.363013153916036
0.667000091157044,0.188713890775942,0.772525550113583,0.400390251759204
0.22615271597361,0.659296568151117,0.777979527522837,0.221332438256646
0.523048242253153,0.422626995095759,0.465424654626764,0.283950228974942
0.662824416089373,0.143214845406081,0.767133669292752,0.400390251759204
0.444127597532776,0.425529955904211,0.0903330426404758,0.326015683161929
0.283716467637457,0.429039789309986,0.414663733295144,0.367122428204348
0.343173163108828,0.536619704654123,0.830081508944706,0.363013153916036
0.755478372156416,0.210744289479768,0.907928863115206,0.396950031941464
0.421481876285491,0.281593211673932,0.307967069585428,0.32289757851984
0.242029016158823,0.558607905724519,0.184704782184775,0.290657492091474
0.297549993989489,0.486604489048502,0.132316927834163,0.338500006971388
0.312029810196906,0.470395510887632,0.0797393180720281,0.30845465041637
0.243699919097761,0.478191292906605,0.411537646822033,0.315060949779031
0.261572063767413,0.474787442588517,0.144574210864589,0.290657492091474
0.575876413022926,0.252284800433338,0.330202059627142,0.305499181395863
0.518092408925586,0.34333766095118,0.438989817000395,0.359067917577569
0.252668391804372,0.457306990622834,0.147179482079835,0.326443659395479
0.43901585350483,0.385483242243433,0.171307546453148,0.323992194167145
0.416683869572785,0.313020197469955,0.13762935913875,0.312381800873065
0.560517357925808,0.209648690596061,0.679698483312468,0.363013153916036
0.449627312682644,0.330124241571771,0.585189689689344,0.308721283567745
0.180128545372728,0.709824480328034,0.0563042375305108,0.286684751999174
0.312029810196906,0.487755304133867,0.194884403989099,0.30845465041637
0.302944675907536,0.46893465282191,0.185530991013784,0.326443659395479
0.756228606250908,0.0927722919125176,0.264735248503463,0.363013153916036
0.256455312923274,0.656951628013889,0.0796368332198636,0.217908276625439
0.238490584025437,0.615990477714315,0.888279142145695,0.187746997798607
0.431612727005711,0.463807776118749,0.389238335424951,0.283439318305664
0.514996463255936,0.348776514641552,0.912345607291642,0.406506437168441
0.17480201839669,0.663018824369732,0.00120397661862664,0.232111602960235
0.292085192164378,0.491017499323496,0.544238396134454,0.30845465041637
0.562524041851043,0.254132759920777,0.582340849269627,0.363013153916036
0.457287616761547,0.314577833891326,0.102059802133154,0.264671269770986
0.187639849560854,0.554631202992579,0.183557735112312,0.316683602064438
0.605044261477891,0.1736563532258,0.662451167943912,0.43860259329243
0.568966029545069,0.345787724538401,0.0222803008429732,0.286153657601106
0.254447213924684,0.543086257065946,0.114804671768884,0.290657492091474
0.360080925777509,0.474805689672321,0.435958208326404,0.320195110088103
0.315675215032553,0.495478512483525,0.120181642203051,0.326443659395479
0.131652095176088,0.676683618370881,0.289639474993737,0.338011720270181
0.396113212653469,0.378317786578203,0.338400361361033,0.353254556394273
0.493162163359452,0.328777348552427,0.761804102501393,0.30845465041637
0.337649995258053,0.381700007229324,0.670986114210048,0.273049131627354
0.425811676221005,0.418009094479695,0.276018189778061,0.330462710776851
0.254447213924684,0.542160510914178,0.305642941932198,0.290657492091474
0.164797482284736,0.630301342273896,0.28704499775621,0.304938031419746
0.215397705011441,0.606725219861747,0.291747415338541,0.310362586537736
0.315626820322268,0.48897663539443,0.590720585720883,0.285847650134175
0.521180536734168,0.376175619002173,0.183360353811572,0.354912893313594
0.197958686856844,0.63830628756008,0.650308131755862,0.294838721176599
0.463717839437696,0.36834786747702,0.309857696322889,0.365911573276053
0.299319565050584,0.43066484655734,0.0660270834606101,0.290657492091474
0.332264382386969,0.502602213527106,0.572354030638119,0.312682912647709
0.463997231980487,0.416563844587571,0.227236529527122,0.344629310050756
0.290279051039345,0.435494362046974,0.473160203359572,0.290657492091474
0.467567213894014,0.388514528279591,0.0167230547755763,0.233982261744302
0.455909490696506,0.361623078594354,0.0867806160046572,0.272418652940094
0.352407895333202,0.525911025389275,0.060072657843242,0.381599018348098
0.295699740988471,0.521954668610583,0.122390745497078,0.344629310050756
0.587100314775403,0.333996032160042,0.163501281595017,0.329916338677859
0.487643301034662,0.373719187155068,0.141235054573334,0.333746255695978
0.471742490866051,0.340875281193334,0.30864899907802,0.477677889597024
0.300734359795475,0.492759563644208,0.20918046826641,0.275480279350781
0.522662525897999,0.284053146177385,0.969368435311595,0.326443659395479
0.49807222289996,0.420040758653589,0.256676507495074,0.323152300472661
0.376148441458899,0.499940082603374,0.154646835548045,0.331555458718872
0.562524041851043,0.237500094706324,0.603601222959536,0.363013153916036
0.594857056596662,0.181508512162314,0.658248982321461,0.363013153916036
0.288148603772852,0.630870208902211,0.113927923151384,0.299320684243532
0.286672394701139,0.432935497782659,0.0590536175825959,0.273049131627354
0.319750356520263,0.501584585907455,0.578538125507009,0.302511097240136
0.266928426496408,0.535391806875905,0.158054400934408,0.30845465041637
0.471271486986346,0.344721628887154,0.215485992676706,0.330903713903368
0.289150948451735,0.496915541508025,0.170419653711889,0.252535812768957
0.47229324226917,0.345789520433652,0.0481204936962959,0.312005221789679
0.499959502496539,0.277351542109205,0.364054210733923,0.34526773232983
